PhraseId,Sentiment
218716,3
218717,3
218718,3
218719,3
218720,3
218721,3
218722,3
218723,3
218724,3
218725,3
218726,3
218727,3
218728,3
218729,3
218730,3
218731,3
218732,3
218733,3
218734,3
218735,3
218736,3
218737,3
218738,3
218739,3
218740,3
218741,3
218742,3
218743,3
218744,3
218745,3
218746,3
218747,3
218748,3
218749,3
218750,3
218751,3
218752,3
218753,3
218754,3
218755,3
218756,3
218757,1
218758,3
218759,3
218760,3
218761,3
218762,3
218763,3
218764,3
218765,3
218766,3
218767,3
218768,3
218769,3
218770,3
218771,3
218772,3
218773,3
218774,3
218775,3
218776,3
218777,3
218778,3
218779,3
218780,3
218781,3
218782,3
218783,3
218784,3
218785,3
218786,3
218787,3
218788,3
218789,3
218790,3
218791,3
218792,3
218793,3
218794,3
218795,3
218796,3
218797,3
218798,1
218799,3
218800,3
218801,3
218802,3
218803,3
218804,3
218805,3
218806,3
218807,3
218808,3
218809,3
218810,3
218811,3
218812,3
218813,3
218814,3
218815,3
218816,3
218817,3
218818,3
218819,3
218820,3
218821,3
218822,3
218823,3
218824,3
218825,3
218826,3
218827,3
218828,3
218829,3
218830,3
218831,3
218832,3
218833,3
218834,3
218835,3
218836,3
218837,3
218838,3
218839,3
218840,3
218841,3
218842,3
218843,3
218844,3
218845,3
218846,3
218847,3
218848,3
218849,3
218850,3
218851,3
218852,3
218853,3
218854,3
218855,3
218856,3
218857,3
218858,3
218859,3
218860,3
218861,3
218862,3
218863,3
218864,3
218865,3
218866,3
218867,3
218868,3
218869,3
218870,3
218871,3
218872,3
218873,3
218874,3
218875,3
218876,3
218877,1
218878,3
218879,3
218880,3
218881,3
218882,3
218883,3
218884,3
218885,3
218886,3
218887,3
218888,3
218889,3
218890,3
218891,3
218892,3
218893,3
218894,3
218895,3
218896,3
218897,3
218898,3
218899,3
218900,3
218901,1
218902,3
218903,3
218904,3
218905,3
218906,3
218907,3
218908,3
218909,3
218910,3
218911,3
218912,3
218913,3
218914,3
218915,3
218916,3
218917,3
218918,3
218919,3
218920,3
218921,3
218922,3
218923,3
218924,3
218925,3
218926,3
218927,3
218928,3
218929,3
218930,3
218931,3
218932,3
218933,3
218934,3
218935,3
218936,3
218937,3
218938,3
218939,3
218940,3
218941,3
218942,3
218943,3
218944,3
218945,3
218946,3
218947,3
218948,3
218949,3
218950,3
218951,3
218952,3
218953,3
218954,3
218955,3
218956,3
218957,3
218958,3
218959,3
218960,3
218961,3
218962,3
218963,3
218964,3
218965,3
218966,3
218967,3
218968,3
218969,3
218970,3
218971,3
218972,3
218973,3
218974,3
218975,3
218976,3
218977,3
218978,3
218979,3
218980,3
218981,3
218982,3
218983,3
218984,3
218985,3
218986,3
218987,3
218988,3
218989,3
218990,3
218991,3
218992,3
218993,3
218994,3
218995,3
218996,3
218997,3
218998,3
218999,3
219000,3
219001,3
219002,3
219003,3
219004,3
219005,3
219006,3
219007,3
219008,3
219009,3
219010,3
219011,3
219012,3
219013,3
219014,3
219015,3
219016,3
219017,3
219018,3
219019,3
219020,3
219021,3
219022,3
219023,3
219024,3
219025,3
219026,3
219027,3
219028,1
219029,1
219030,3
219031,3
219032,3
219033,3
219034,3
219035,3
219036,3
219037,3
219038,3
219039,3
219040,3
219041,3
219042,1
219043,3
219044,3
219045,3
219046,3
219047,3
219048,3
219049,3
219050,3
219051,3
219052,3
219053,3
219054,3
219055,3
219056,3
219057,3
219058,3
219059,3
219060,3
219061,3
219062,3
219063,3
219064,3
219065,3
219066,3
219067,3
219068,3
219069,3
219070,3
219071,3
219072,3
219073,3
219074,3
219075,3
219076,3
219077,3
219078,3
219079,3
219080,3
219081,3
219082,3
219083,3
219084,3
219085,3
219086,3
219087,3
219088,3
219089,3
219090,3
219091,3
219092,3
219093,3
219094,3
219095,3
219096,3
219097,3
219098,3
219099,3
219100,3
219101,3
219102,3
219103,3
219104,3
219105,3
219106,3
219107,3
219108,3
219109,3
219110,3
219111,3
219112,3
219113,3
219114,3
219115,3
219116,3
219117,3
219118,3
219119,1
219120,3
219121,3
219122,3
219123,3
219124,3
219125,3
219126,1
219127,3
219128,3
219129,3
219130,3
219131,3
219132,3
219133,3
219134,3
219135,3
219136,3
219137,3
219138,3
219139,3
219140,3
219141,3
219142,3
219143,3
219144,3
219145,3
219146,3
219147,3
219148,3
219149,3
219150,3
219151,3
219152,3
219153,3
219154,3
219155,3
219156,3
219157,3
219158,3
219159,3
219160,3
219161,3
219162,3
219163,3
219164,3
219165,1
219166,3
219167,3
219168,3
219169,3
219170,3
219171,3
219172,3
219173,3
219174,3
219175,3
219176,3
219177,3
219178,3
219179,3
219180,3
219181,3
219182,3
219183,3
219184,3
219185,3
219186,3
219187,3
219188,1
219189,3
219190,3
219191,3
219192,3
219193,3
219194,1
219195,3
219196,3
219197,3
219198,3
219199,3
219200,3
219201,3
219202,3
219203,3
219204,3
219205,3
219206,3
219207,3
219208,3
219209,3
219210,3
219211,3
219212,3
219213,1
219214,3
219215,3
219216,3
219217,3
219218,3
219219,3
219220,3
219221,3
219222,3
219223,3
219224,3
219225,3
219226,3
219227,3
219228,3
219229,3
219230,3
219231,3
219232,3
219233,3
219234,3
219235,3
219236,3
219237,3
219238,3
219239,3
219240,3
219241,3
219242,3
219243,3
219244,3
219245,3
219246,3
219247,3
219248,3
219249,3
219250,3
219251,3
219252,3
219253,3
219254,3
219255,3
219256,3
219257,3
219258,3
219259,3
219260,3
219261,3
219262,3
219263,3
219264,3
219265,3
219266,3
219267,3
219268,3
219269,3
219270,3
219271,3
219272,3
219273,3
219274,3
219275,3
219276,3
219277,3
219278,3
219279,3
219280,3
219281,3
219282,3
219283,3
219284,3
219285,3
219286,3
219287,3
219288,3
219289,3
219290,3
219291,3
219292,3
219293,3
219294,1
219295,1
219296,1
219297,3
219298,3
219299,3
219300,3
219301,3
219302,3
219303,3
219304,3
219305,3
219306,3
219307,3
219308,3
219309,3
219310,3
219311,3
219312,3
219313,3
219314,1
219315,3
219316,3
219317,3
219318,1
219319,3
219320,3
219321,3
219322,3
219323,1
219324,3
219325,3
219326,1
219327,3
219328,3
219329,3
219330,3
219331,3
219332,3
219333,3
219334,3
219335,3
219336,3
219337,3
219338,1
219339,3
219340,3
219341,3
219342,3
219343,3
219344,3
219345,3
219346,3
219347,3
219348,3
219349,3
219350,3
219351,1
219352,3
219353,3
219354,3
219355,1
219356,3
219357,1
219358,3
219359,3
219360,3
219361,3
219362,3
219363,3
219364,3
219365,3
219366,3
219367,3
219368,3
219369,3
219370,3
219371,3
219372,1
219373,3
219374,3
219375,3
219376,3
219377,3
219378,3
219379,3
219380,3
219381,3
219382,3
219383,3
219384,3
219385,3
219386,3
219387,3
219388,3
219389,3
219390,3
219391,3
219392,3
219393,3
219394,3
219395,3
219396,1
219397,3
219398,3
219399,3
219400,3
219401,3
219402,3
219403,3
219404,3
219405,3
219406,3
219407,3
219408,3
219409,3
219410,3
219411,3
219412,3
219413,3
219414,3
219415,3
219416,3
219417,3
219418,3
219419,3
219420,3
219421,3
219422,3
219423,3
219424,3
219425,3
219426,3
219427,3
219428,3
219429,3
219430,3
219431,3
219432,3
219433,3
219434,3
219435,3
219436,3
219437,3
219438,3
219439,3
219440,3
219441,3
219442,3
219443,3
219444,3
219445,3
219446,3
219447,3
219448,3
219449,1
219450,3
219451,3
219452,3
219453,3
219454,3
219455,3
219456,3
219457,3
219458,3
219459,3
219460,3
219461,3
219462,3
219463,3
219464,3
219465,3
219466,3
219467,3
219468,3
219469,3
219470,3
219471,3
219472,1
219473,3
219474,3
219475,3
219476,3
219477,3
219478,3
219479,3
219480,3
219481,3
219482,3
219483,3
219484,3
219485,3
219486,3
219487,3
219488,3
219489,3
219490,1
219491,3
219492,3
219493,3
219494,3
219495,3
219496,3
219497,3
219498,3
219499,3
219500,3
219501,3
219502,3
219503,3
219504,3
219505,3
219506,3
219507,3
219508,3
219509,3
219510,3
219511,3
219512,3
219513,3
219514,3
219515,3
219516,3
219517,3
219518,3
219519,3
219520,3
219521,3
219522,3
219523,3
219524,3
219525,3
219526,3
219527,3
219528,3
219529,3
219530,3
219531,3
219532,3
219533,3
219534,3
219535,3
219536,3
219537,3
219538,3
219539,3
219540,3
219541,3
219542,3
219543,3
219544,3
219545,3
219546,3
219547,3
219548,3
219549,1
219550,3
219551,3
219552,3
219553,3
219554,3
219555,3
219556,3
219557,3
219558,3
219559,3
219560,3
219561,3
219562,3
219563,3
219564,3
219565,3
219566,3
219567,3
219568,3
219569,3
219570,3
219571,3
219572,3
219573,3
219574,3
219575,3
219576,3
219577,3
219578,3
219579,3
219580,3
219581,3
219582,3
219583,3
219584,3
219585,3
219586,3
219587,3
219588,3
219589,3
219590,3
219591,3
219592,3
219593,3
219594,3
219595,3
219596,3
219597,3
219598,3
219599,3
219600,3
219601,1
219602,3
219603,3
219604,3
219605,3
219606,3
219607,3
219608,3
219609,3
219610,3
219611,3
219612,3
219613,3
219614,3
219615,3
219616,1
219617,3
219618,3
219619,3
219620,3
219621,3
219622,3
219623,3
219624,3
219625,3
219626,3
219627,3
219628,3
219629,3
219630,3
219631,3
219632,3
219633,3
219634,3
219635,3
219636,3
219637,3
219638,3
219639,3
219640,3
219641,3
219642,3
219643,3
219644,3
219645,3
219646,3
219647,3
219648,3
219649,3
219650,1
219651,3
219652,3
219653,3
219654,3
219655,3
219656,3
219657,3
219658,3
219659,3
219660,3
219661,3
219662,3
219663,3
219664,3
219665,3
219666,3
219667,3
219668,3
219669,3
219670,3
219671,3
219672,3
219673,3
219674,1
219675,3
219676,3
219677,3
219678,3
219679,3
219680,3
219681,3
219682,3
219683,3
219684,3
219685,3
219686,3
219687,3
219688,3
219689,3
219690,3
219691,3
219692,3
219693,3
219694,3
219695,3
219696,3
219697,1
219698,3
219699,3
219700,3
219701,3
219702,3
219703,1
219704,3
219705,3
219706,3
219707,3
219708,3
219709,3
219710,3
219711,3
219712,3
219713,3
219714,3
219715,3
219716,3
219717,3
219718,3
219719,3
219720,3
219721,3
219722,3
219723,3
219724,3
219725,3
219726,3
219727,3
219728,3
219729,3
219730,3
219731,3
219732,3
219733,3
219734,3
219735,3
219736,3
219737,3
219738,3
219739,3
219740,3
219741,3
219742,3
219743,1
219744,3
219745,3
219746,3
219747,3
219748,3
219749,3
219750,3
219751,3
219752,3
219753,3
219754,3
219755,3
219756,3
219757,3
219758,3
219759,3
219760,3
219761,3
219762,3
219763,3
219764,3
219765,3
219766,3
219767,3
219768,3
219769,3
219770,3
219771,3
219772,3
219773,3
219774,3
219775,3
219776,3
219777,3
219778,3
219779,3
219780,3
219781,3
219782,3
219783,3
219784,3
219785,3
219786,3
219787,3
219788,3
219789,3
219790,3
219791,3
219792,3
219793,1
219794,3
219795,3
219796,3
219797,3
219798,3
219799,3
219800,1
219801,3
219802,3
219803,3
219804,3
219805,3
219806,1
219807,3
219808,3
219809,3
219810,3
219811,1
219812,3
219813,3
219814,3
219815,3
219816,3
219817,3
219818,3
219819,1
219820,3
219821,3
219822,3
219823,3
219824,3
219825,3
219826,3
219827,3
219828,3
219829,3
219830,3
219831,3
219832,3
219833,3
219834,3
219835,3
219836,3
219837,3
219838,3
219839,3
219840,3
219841,3
219842,3
219843,3
219844,3
219845,3
219846,3
219847,3
219848,3
219849,3
219850,3
219851,3
219852,3
219853,3
219854,3
219855,3
219856,3
219857,3
219858,3
219859,3
219860,3
219861,3
219862,1
219863,3
219864,3
219865,3
219866,3
219867,3
219868,3
219869,3
219870,3
219871,3
219872,3
219873,3
219874,3
219875,3
219876,3
219877,3
219878,3
219879,3
219880,3
219881,3
219882,3
219883,3
219884,3
219885,3
219886,3
219887,3
219888,3
219889,3
219890,3
219891,3
219892,3
219893,3
219894,3
219895,3
219896,3
219897,3
219898,3
219899,3
219900,3
219901,1
219902,3
219903,3
219904,3
219905,3
219906,3
219907,3
219908,3
219909,3
219910,1
219911,3
219912,3
219913,3
219914,3
219915,3
219916,3
219917,3
219918,3
219919,3
219920,3
219921,3
219922,3
219923,3
219924,3
219925,3
219926,3
219927,1
219928,3
219929,3
219930,3
219931,3
219932,3
219933,3
219934,3
219935,3
219936,3
219937,3
219938,3
219939,3
219940,3
219941,3
219942,3
219943,3
219944,3
219945,3
219946,3
219947,3
219948,3
219949,3
219950,3
219951,3
219952,3
219953,3
219954,3
219955,3
219956,3
219957,3
219958,3
219959,3
219960,3
219961,3
219962,3
219963,3
219964,3
219965,3
219966,3
219967,3
219968,1
219969,1
219970,3
219971,3
219972,3
219973,3
219974,3
219975,3
219976,3
219977,3
219978,3
219979,3
219980,3
219981,3
219982,3
219983,3
219984,3
219985,3
219986,3
219987,3
219988,3
219989,3
219990,3
219991,3
219992,3
219993,3
219994,3
219995,3
219996,3
219997,3
219998,3
219999,3
220000,3
220001,3
220002,3
220003,3
220004,3
220005,3
220006,1
220007,3
220008,3
220009,3
220010,3
220011,3
220012,3
220013,3
220014,3
220015,3
220016,3
220017,3
220018,3
220019,3
220020,3
220021,3
220022,3
220023,3
220024,1
220025,3
220026,3
220027,3
220028,3
220029,3
220030,3
220031,3
220032,1
220033,3
220034,3
220035,3
220036,3
220037,3
220038,3
220039,3
220040,3
220041,3
220042,3
220043,3
220044,3
220045,3
220046,3
220047,3
220048,3
220049,3
220050,3
220051,3
220052,3
220053,3
220054,3
220055,3
220056,3
220057,3
220058,3
220059,3
220060,3
220061,3
220062,3
220063,3
220064,3
220065,1
220066,3
220067,3
220068,3
220069,3
220070,3
220071,3
220072,3
220073,3
220074,3
220075,3
220076,3
220077,3
220078,3
220079,3
220080,3
220081,3
220082,1
220083,3
220084,3
220085,3
220086,3
220087,3
220088,3
220089,3
220090,3
220091,3
220092,3
220093,3
220094,3
220095,3
220096,1
220097,3
220098,3
220099,3
220100,3
220101,3
220102,3
220103,3
220104,3
220105,3
220106,3
220107,3
220108,3
220109,3
220110,3
220111,3
220112,3
220113,3
220114,3
220115,3
220116,1
220117,3
220118,3
220119,3
220120,3
220121,3
220122,3
220123,3
220124,3
220125,3
220126,3
220127,3
220128,3
220129,3
220130,3
220131,3
220132,3
220133,3
220134,3
220135,3
220136,3
220137,3
220138,3
220139,3
220140,3
220141,3
220142,3
220143,3
220144,3
220145,3
220146,1
220147,3
220148,3
220149,3
220150,3
220151,1
220152,3
220153,3
220154,3
220155,3
220156,3
220157,3
220158,3
220159,3
220160,3
220161,3
220162,3
220163,3
220164,3
220165,3
220166,3
220167,3
220168,3
220169,3
220170,3
220171,3
220172,3
220173,3
220174,3
220175,3
220176,3
220177,3
220178,3
220179,3
220180,3
220181,3
220182,3
220183,3
220184,3
220185,3
220186,3
220187,3
220188,3
220189,3
220190,3
220191,3
220192,3
220193,3
220194,3
220195,3
220196,1
220197,3
220198,3
220199,3
220200,3
220201,3
220202,3
220203,3
220204,3
220205,3
220206,3
220207,3
220208,3
220209,3
220210,3
220211,3
220212,3
220213,1
220214,3
220215,3
220216,3
220217,3
220218,1
220219,3
220220,3
220221,3
220222,3
220223,3
220224,3
220225,3
220226,3
220227,3
220228,3
220229,3
220230,3
220231,3
220232,3
220233,3
220234,3
220235,3
220236,3
220237,1
220238,3
220239,3
220240,3
220241,3
220242,3
220243,3
220244,3
220245,3
220246,3
220247,3
220248,3
220249,3
220250,3
220251,3
220252,3
220253,3
220254,3
220255,3
220256,3
220257,3
220258,3
220259,3
220260,3
220261,3
220262,3
220263,3
220264,1
220265,3
220266,3
220267,3
220268,3
220269,3
220270,3
220271,3
220272,3
220273,3
220274,3
220275,3
220276,3
220277,3
220278,3
220279,3
220280,3
220281,3
220282,3
220283,3
220284,3
220285,3
220286,3
220287,3
220288,3
220289,3
220290,3
220291,3
220292,3
220293,3
220294,3
220295,3
220296,3
220297,3
220298,3
220299,3
220300,3
220301,3
220302,3
220303,3
220304,3
220305,3
220306,3
220307,3
220308,3
220309,3
220310,3
220311,3
220312,3
220313,3
220314,3
220315,3
220316,3
220317,3
220318,3
220319,3
220320,3
220321,3
220322,3
220323,3
220324,1
220325,3
220326,3
220327,3
220328,3
220329,3
220330,3
220331,3
220332,3
220333,3
220334,3
220335,3
220336,3
220337,3
220338,3
220339,3
220340,3
220341,3
220342,3
220343,3
220344,3
220345,3
220346,3
220347,3
220348,3
220349,3
220350,3
220351,3
220352,3
220353,3
220354,3
220355,3
220356,3
220357,3
220358,3
220359,1
220360,3
220361,3
220362,3
220363,3
220364,3
220365,3
220366,3
220367,3
220368,3
220369,3
220370,3
220371,3
220372,3
220373,3
220374,3
220375,3
220376,3
220377,3
220378,3
220379,3
220380,3
220381,3
220382,3
220383,3
220384,3
220385,3
220386,1
220387,3
220388,3
220389,3
220390,3
220391,3
220392,3
220393,3
220394,3
220395,3
220396,3
220397,3
220398,3
220399,3
220400,3
220401,3
220402,3
220403,3
220404,3
220405,3
220406,3
220407,3
220408,3
220409,3
220410,3
220411,3
220412,3
220413,3
220414,3
220415,3
220416,3
220417,3
220418,3
220419,3
220420,3
220421,3
220422,3
220423,3
220424,3
220425,3
220426,3
220427,3
220428,3
220429,3
220430,3
220431,3
220432,3
220433,3
220434,3
220435,3
220436,3
220437,3
220438,3
220439,3
220440,3
220441,3
220442,3
220443,3
220444,3
220445,3
220446,3
220447,3
220448,3
220449,3
220450,1
220451,1
220452,1
220453,3
220454,3
220455,3
220456,3
220457,3
220458,3
220459,3
220460,3
220461,3
220462,3
220463,3
220464,3
220465,3
220466,3
220467,3
220468,3
220469,3
220470,3
220471,3
220472,3
220473,3
220474,3
220475,3
220476,3
220477,3
220478,3
220479,3
220480,3
220481,3
220482,3
220483,3
220484,3
220485,3
220486,3
220487,3
220488,3
220489,1
220490,3
220491,3
220492,3
220493,3
220494,3
220495,3
220496,3
220497,3
220498,3
220499,3
220500,3
220501,3
220502,3
220503,3
220504,3
220505,3
220506,3
220507,3
220508,3
220509,3
220510,3
220511,3
220512,3
220513,3
220514,3
220515,3
220516,3
220517,3
220518,3
220519,3
220520,3
220521,3
220522,3
220523,3
220524,3
220525,3
220526,3
220527,3
220528,3
220529,3
220530,3
220531,3
220532,3
220533,3
220534,3
220535,3
220536,3
220537,3
220538,3
220539,3
220540,3
220541,3
220542,3
220543,3
220544,3
220545,3
220546,3
220547,3
220548,3
220549,3
220550,3
220551,3
220552,3
220553,3
220554,3
220555,3
220556,3
220557,3
220558,3
220559,3
220560,3
220561,3
220562,3
220563,3
220564,3
220565,3
220566,3
220567,3
220568,3
220569,3
220570,3
220571,3
220572,3
220573,3
220574,3
220575,3
220576,3
220577,3
220578,1
220579,3
220580,3
220581,3
220582,3
220583,3
220584,3
220585,3
220586,3
220587,3
220588,3
220589,3
220590,3
220591,1
220592,3
220593,3
220594,3
220595,3
220596,3
220597,3
220598,3
220599,3
220600,3
220601,3
220602,3
220603,3
220604,3
220605,3
220606,3
220607,3
220608,3
220609,3
220610,3
220611,3
220612,3
220613,3
220614,3
220615,3
220616,3
220617,3
220618,3
220619,3
220620,1
220621,3
220622,3
220623,3
220624,3
220625,3
220626,3
220627,1
220628,3
220629,3
220630,3
220631,3
220632,3
220633,3
220634,3
220635,3
220636,3
220637,3
220638,3
220639,3
220640,3
220641,3
220642,1
220643,3
220644,3
220645,3
220646,3
220647,3
220648,3
220649,3
220650,3
220651,3
220652,3
220653,3
220654,3
220655,3
220656,3
220657,3
220658,3
220659,3
220660,3
220661,3
220662,3
220663,3
220664,3
220665,3
220666,3
220667,3
220668,3
220669,3
220670,3
220671,3
220672,3
220673,3
220674,1
220675,3
220676,3
220677,3
220678,3
220679,3
220680,3
220681,3
220682,3
220683,3
220684,3
220685,3
220686,3
220687,3
220688,3
220689,3
220690,3
220691,3
220692,3
220693,3
220694,1
220695,3
220696,3
220697,3
220698,3
220699,3
220700,3
220701,3
220702,3
220703,3
220704,3
220705,3
220706,3
220707,3
220708,3
220709,3
220710,3
220711,3
220712,3
220713,3
220714,3
220715,3
220716,3
220717,3
220718,3
220719,3
220720,3
220721,3
220722,3
220723,1
220724,3
220725,3
220726,3
220727,3
220728,3
220729,3
220730,3
220731,3
220732,3
220733,3
220734,3
220735,3
220736,3
220737,3
220738,3
220739,3
220740,3
220741,3
220742,3
220743,3
220744,3
220745,3
220746,3
220747,3
220748,3
220749,3
220750,3
220751,3
220752,3
220753,3
220754,3
220755,1
220756,3
220757,3
220758,3
220759,1
220760,3
220761,3
220762,3
220763,3
220764,3
220765,3
220766,3
220767,3
220768,1
220769,3
220770,3
220771,3
220772,3
220773,3
220774,3
220775,3
220776,3
220777,3
220778,3
220779,3
220780,3
220781,3
220782,3
220783,3
220784,3
220785,3
220786,3
220787,3
220788,3
220789,3
220790,3
220791,3
220792,3
220793,3
220794,3
220795,3
220796,3
220797,3
220798,3
220799,3
220800,3
220801,3
220802,3
220803,3
220804,3
220805,3
220806,3
220807,3
220808,3
220809,3
220810,3
220811,3
220812,3
220813,3
220814,3
220815,3
220816,3
220817,3
220818,3
220819,3
220820,3
220821,3
220822,3
220823,3
220824,3
220825,3
220826,3
220827,3
220828,3
220829,3
220830,3
220831,3
220832,3
220833,3
220834,3
220835,3
220836,3
220837,3
220838,3
220839,3
220840,3
220841,3
220842,1
220843,3
220844,3
220845,3
220846,3
220847,3
220848,3
220849,3
220850,3
220851,3
220852,3
220853,3
220854,3
220855,3
220856,3
220857,3
220858,3
220859,3
220860,3
220861,3
220862,1
220863,3
220864,3
220865,3
220866,3
220867,1
220868,1
220869,3
220870,3
220871,3
220872,3
220873,3
220874,3
220875,3
220876,3
220877,3
220878,3
220879,3
220880,3
220881,3
220882,3
220883,3
220884,3
220885,3
220886,3
220887,3
220888,3
220889,3
220890,3
220891,3
220892,3
220893,3
220894,3
220895,3
220896,3
220897,3
220898,3
220899,1
220900,3
220901,3
220902,3
220903,3
220904,3
220905,3
220906,3
220907,3
220908,3
220909,1
220910,3
220911,3
220912,3
220913,3
220914,3
220915,3
220916,3
220917,3
220918,3
220919,3
220920,3
220921,3
220922,3
220923,3
220924,3
220925,3
220926,3
220927,3
220928,3
220929,3
220930,1
220931,3
220932,3
220933,3
220934,3
220935,3
220936,3
220937,3
220938,3
220939,3
220940,3
220941,3
220942,3
220943,3
220944,3
220945,3
220946,3
220947,3
220948,1
220949,3
220950,3
220951,3
220952,3
220953,3
220954,3
220955,3
220956,3
220957,3
220958,3
220959,3
220960,3
220961,3
220962,3
220963,3
220964,3
220965,3
220966,3
220967,3
220968,3
220969,3
220970,3
220971,3
220972,3
220973,3
220974,3
220975,3
220976,3
220977,3
220978,3
220979,3
220980,3
220981,1
220982,1
220983,1
220984,3
220985,3
220986,3
220987,3
220988,3
220989,3
220990,3
220991,3
220992,3
220993,3
220994,3
220995,3
220996,3
220997,3
220998,3
220999,3
221000,3
221001,3
221002,3
221003,1
221004,3
221005,3
221006,3
221007,3
221008,3
221009,3
221010,3
221011,3
221012,3
221013,3
221014,3
221015,3
221016,3
221017,3
221018,3
221019,3
221020,3
221021,3
221022,3
221023,3
221024,3
221025,3
221026,3
221027,3
221028,1
221029,1
221030,1
221031,3
221032,3
221033,3
221034,3
221035,3
221036,3
221037,3
221038,3
221039,3
221040,3
221041,3
221042,3
221043,3
221044,3
221045,3
221046,3
221047,3
221048,3
221049,3
221050,3
221051,3
221052,1
221053,3
221054,3
221055,3
221056,3
221057,3
221058,3
221059,3
221060,3
221061,3
221062,1
221063,3
221064,3
221065,3
221066,3
221067,3
221068,3
221069,3
221070,3
221071,3
221072,3
221073,3
221074,3
221075,3
221076,3
221077,3
221078,3
221079,3
221080,1
221081,3
221082,3
221083,3
221084,3
221085,3
221086,3
221087,3
221088,3
221089,3
221090,3
221091,3
221092,3
221093,3
221094,3
221095,3
221096,3
221097,3
221098,3
221099,3
221100,3
221101,3
221102,3
221103,3
221104,3
221105,3
221106,3
221107,3
221108,3
221109,3
221110,3
221111,3
221112,3
221113,3
221114,1
221115,3
221116,3
221117,3
221118,3
221119,3
221120,3
221121,1
221122,3
221123,3
221124,3
221125,3
221126,3
221127,3
221128,3
221129,3
221130,3
221131,3
221132,3
221133,3
221134,3
221135,3
221136,3
221137,3
221138,3
221139,3
221140,3
221141,3
221142,3
221143,3
221144,3
221145,3
221146,3
221147,3
221148,3
221149,3
221150,1
221151,3
221152,1
221153,3
221154,3
221155,3
221156,3
221157,3
221158,3
221159,3
221160,3
221161,3
221162,3
221163,3
221164,3
221165,3
221166,3
221167,3
221168,3
221169,3
221170,3
221171,3
221172,3
221173,3
221174,3
221175,3
221176,3
221177,3
221178,3
221179,3
221180,3
221181,3
221182,3
221183,3
221184,3
221185,3
221186,3
221187,3
221188,3
221189,3
221190,3
221191,3
221192,3
221193,3
221194,3
221195,3
221196,3
221197,3
221198,3
221199,3
221200,3
221201,3
221202,3
221203,3
221204,3
221205,3
221206,3
221207,3
221208,3
221209,3
221210,3
221211,3
221212,3
221213,3
221214,3
221215,3
221216,3
221217,3
221218,3
221219,3
221220,3
221221,3
221222,3
221223,3
221224,3
221225,3
221226,3
221227,3
221228,3
221229,3
221230,3
221231,3
221232,3
221233,3
221234,3
221235,3
221236,3
221237,3
221238,1
221239,3
221240,3
221241,3
221242,3
221243,3
221244,3
221245,1
221246,3
221247,3
221248,3
221249,3
221250,3
221251,3
221252,3
221253,3
221254,3
221255,3
221256,3
221257,3
221258,3
221259,3
221260,3
221261,3
221262,3
221263,3
221264,3
221265,3
221266,3
221267,3
221268,3
221269,3
221270,3
221271,3
221272,3
221273,3
221274,3
221275,3
221276,3
221277,3
221278,3
221279,3
221280,3
221281,3
221282,3
221283,3
221284,3
221285,3
221286,3
221287,3
221288,3
221289,3
221290,3
221291,3
221292,3
221293,3
221294,3
221295,3
221296,3
221297,3
221298,3
221299,3
221300,3
221301,3
221302,3
221303,3
221304,3
221305,3
221306,3
221307,3
221308,3
221309,3
221310,3
221311,1
221312,3
221313,3
221314,3
221315,3
221316,3
221317,3
221318,3
221319,3
221320,3
221321,3
221322,3
221323,3
221324,3
221325,3
221326,3
221327,3
221328,3
221329,3
221330,3
221331,3
221332,3
221333,3
221334,3
221335,3
221336,3
221337,3
221338,1
221339,3
221340,3
221341,3
221342,3
221343,3
221344,3
221345,3
221346,3
221347,3
221348,3
221349,3
221350,3
221351,3
221352,3
221353,3
221354,3
221355,3
221356,1
221357,3
221358,3
221359,3
221360,3
221361,1
221362,3
221363,3
221364,3
221365,3
221366,3
221367,3
221368,3
221369,3
221370,1
221371,3
221372,3
221373,3
221374,3
221375,3
221376,3
221377,3
221378,3
221379,3
221380,3
221381,3
221382,3
221383,1
221384,3
221385,3
221386,3
221387,3
221388,3
221389,3
221390,3
221391,3
221392,3
221393,3
221394,3
221395,3
221396,3
221397,3
221398,3
221399,3
221400,3
221401,3
221402,3
221403,3
221404,3
221405,1
221406,3
221407,3
221408,3
221409,3
221410,3
221411,3
221412,3
221413,3
221414,3
221415,3
221416,3
221417,3
221418,3
221419,3
221420,3
221421,3
221422,3
221423,3
221424,3
221425,3
221426,1
221427,3
221428,3
221429,3
221430,3
221431,3
221432,3
221433,3
221434,3
221435,3
221436,3
221437,3
221438,3
221439,3
221440,3
221441,3
221442,3
221443,3
221444,3
221445,3
221446,3
221447,3
221448,3
221449,3
221450,3
221451,1
221452,3
221453,3
221454,3
221455,3
221456,3
221457,3
221458,3
221459,3
221460,3
221461,3
221462,3
221463,3
221464,3
221465,3
221466,3
221467,3
221468,3
221469,3
221470,3
221471,3
221472,3
221473,3
221474,3
221475,3
221476,3
221477,3
221478,3
221479,3
221480,3
221481,3
221482,3
221483,3
221484,3
221485,3
221486,1
221487,3
221488,3
221489,3
221490,3
221491,3
221492,3
221493,3
221494,3
221495,3
221496,3
221497,3
221498,3
221499,3
221500,3
221501,3
221502,3
221503,3
221504,3
221505,3
221506,3
221507,3
221508,1
221509,3
221510,3
221511,3
221512,3
